codeIataAirport,County,Province/State,Country/Region,LatAirport,LongAirport
YGQ,,Ontario,Canada,49.733334,-86.95
YGR,,Prince Edward Island,Canada,47.36667,-61.9
YGT,,Quebec,Canada,69.4,-81.816666
YGV,,Prince Edward Island,Canada,50.25,-63.583332
YGW,,Quebec,Canada,55.279167,-77.76667
YGX,,Manitoba,Canada,56.35,-94.7
YGZ,,Northwest Territories,Canada,76.41778,-82.95722
YHA,,Newfoundland and Labrador,Canada,52.533333,-56.3
YHB,,Manitoba,Canada,52.86667,-102.416664
YHC,,British Columbia,Canada,51.733334,-128.11667
YHD,,Ontario,Canada,49.783333,-92.833336
YHE,,British Columbia,Canada,49.416668,-121.416664
YHF,,Ontario,Canada,49.716667,-83.683334
YHG,,Newfoundland and Labrador,Canada,52.766666,-56.1
YHH,,British Columbia,Canada,49.94639,-125.26556
YHI,,Northwest Territories,Canada,70.71667,-117.71667
YHK,,Northwest Territories,Canada,68.63333,-95.95
YHM,,Ontario,Canada,43.16138,-79.92631
YHN,,Ontario,Canada,49.216667,-84.78333
YHO,,Newfoundland and Labrador,Canada,55.448334,-60.229443
YHP,,Manitoba,Canada,52.083332,-94.3
YHR,,Newfoundland and Labrador,Canada,50.5,-59.5
YHS,,British Columbia,Canada,49.466667,-123.75
YHT,,Yukon,Canada,60.75,-137.5
YHU,,New Brunswick,Canada,45.5,-73.6
YHY,,Northwest Territories,Canada,60.845554,-115.778336
YHZ,,Nova Scotia,Canada,44.88496,-63.51425
YIB,,Ontario,Canada,48.75,-91.61667
YIE,,Inner Mongolia,China,47.31,119.910835
YIF,,Newfoundland and Labrador,Canada,51.216667,-58.666668
YIG,,British Columbia,Canada,50.38333,-125.13333
YIH,,Hubei,China,30.549934,111.478935
YIK,,Quebec,Canada,62.416668,-76.083336
YIN,,Xinjiang,China,43.952,81.33144
YIO,,Northwest Territories,Canada,72.683334,-78.0
YIP,Wayne,Michigan,US,42.233334,-83.53333
YIV,,Manitoba,Canada,54.2,-94.78333
YIW,,Zhejiang,China,29.344563,120.02881
YJB,,,Spain,-35.27222,150.82222
YJC,,,Spain,43.3708731,-8.395835
YJD,,,Spain,-24.833332,143.06667
YJE,,,Spain,38.34521,-0.4809945
YJF,,Northwest Territories,Canada,60.25,-123.46667
YJG,,,Spain,37.1764874,-3.5979291
YJH,,,Spain,43.3208116,-1.9844474
YJI,,,Spain,-36.516666,148.61667
YJL,,,Spain,-20.583332,141.7
YJM,,,Spain,36.7196484,-4.4200163
YJN,,New Brunswick,Canada,45.333332,-73.333336
YJO,,Yukon,Canada,56.666668,-131.11667
YJP,,Alberta,Canada,53.319168,-117.75306
YJR,,,Spain,42.2313564,-8.7124471
YJT,,Prince Edward Island,Canada,48.533333,-58.55
YJV,,,Spain,39.4907322,-0.4558824
YJW,,,Spain,36.6865618,-6.1371725
YKA,,British Columbia,Canada,50.70545,-120.442024
YKC,,New Brunswick,Canada,44.25,-76.6
YKD,,Ontario,Canada,44.20139,-81.60667
YKE,,Manitoba,Canada,53.05,-94.666664
YKF,,Ontario,Canada,43.455223,-80.37503
YKG,,Quebec,Canada,60.023083,-70.0046
YKI,,Newfoundland and Labrador,Canada,58.98,23.86
YKJ,,Saskatchewan,Canada,57.25,-105.6
YKK,,British Columbia,Canada,53.0,-130.0
YKL,,Newfoundland and Labrador,Canada,54.783333,-64.816666
YKM,Yakima,Washington,US,46.566944,-120.53778
YKN,Yankton,South Dakota,US,42.916943,-97.38639
YKQ,,Quebec,Canada,51.4875,-78.75
YKS,,,Russia,62.085606,129.75006
YKT,,British Columbia,Canada,52.59403,-128.52168
YKU,,Quebec,Canada,53.806824,-78.924065
YKX,,Ontario,Canada,48.15,-80.03333
YKY,,Saskatchewan,Canada,51.45,-109.166664
YKZ,,Ontario,Canada,43.86667,-79.36667
YLA,,British Columbia,Canada,54.233334,-133.01666
YLB,,Alberta,Canada,54.766666,-112.01667
YLC,,Quebec,Canada,62.85,-69.88333
YLD,,Ontario,Canada,47.819443,-83.352776
YLE,,Northwest Territories,Canada,63.15,-117.26667
YLF,,Quebec,Canada,54.183334,-72.48333
YLG,,Western Australia,Australia,-28.35,116.666664
YLH,,Ontario,Canada,52.183334,-87.93
YLI,,,Finland,64.05444,24.72889
YLJ,,Saskatchewan,Canada,54.5,-108.666664
YLK,,Ontario,Canada,44.4853,-79.5556
YLL,,Saskatchewan,Canada,53.31297,-110.072716
YLN,,Heilongjiang,China,46.38333,129.5
YLO,,Manitoba,Canada,49.781666,-99.638336
YLP,,Prince Edward Island,Canada,50.283333,-64.15
YLQ,,New Brunswick,Canada,47.5,-72.833336
YLR,,Manitoba,Canada,56.5,-100.03333
YLS,,Quebec,Canada,49.033333,-77.01667
YLT,,Northwest Territories,Canada,82.51667,-62.283333
YLW,,British Columbia,Canada,49.95154,-119.38139
YLX,,Manitoba,Canada,59.35,-94.68
YLY,,British Columbia,Canada,49.100834,-122.63084
YMA,,Yukon,Canada,63.61639,-135.87361
YMB,,British Columbia,Canada,50.11667,-120.75
YMC,,Quebec,Canada,56.566666,-70.816666
YME,,New Brunswick,Canada,48.833332,-67.51667
YMF,,British Columbia,Canada,48.816666,-123.2
YMG,,Ontario,Canada,49.083332,-85.86667
YMH,,Newfoundland and Labrador,Canada,52.3,-55.833332
YMI,,Manitoba,Canada,50.0,-94.666664
YMJ,,Saskatchewan,Canada,50.38333,-105.53333
YMK,,,Russia,68.46843,73.59573
YML,,New Brunswick,Canada,47.65,-70.166664
YMM,,Alberta,Canada,56.65659,-111.22395
YMN,,Newfoundland and Labrador,Canada,55.166668,-59.166668
YMO,,Ontario,Canada,51.29111,-80.604164
YMP,,British Columbia,Canada,50.61111,-127.09722
YMR,,Quebec,Canada,55.483334,-77.51667
YMS,,,Peru,-5.9,-76.1
YMT,,Quebec,Canada,49.916668,-74.36667
YMU,,British Columbia,Canada,50.07145,-124.98369
YMV,,Northwest Territories,Canada,71.4914,-79.3603
YMW,,New Brunswick,Canada,46.38333,-75.96667
YMX,,New Brunswick,Canada,45.666668,-74.03
YMY,,New Brunswick,Canada,45.5088889,-73.5541667
YNA,,Prince Edward Island,Canada,50.183334,-61.8
YNB,,,Saudi Arabia,24.140734,38.06302
YNC,,Quebec,Canada,53.0,-78.816666
YND,,New Brunswick,Canada,45.483334,-75.63333
YNE,,Manitoba,Canada,53.954166,-97.84583
YNF,,Newfoundland and Labrador,Canada,48.946945,-57.94389
YNG,Trumbull,Ohio,US,41.25611,-80.66972
YNH,,Alberta,Canada,56.0,-121.9
YNI,,Quebec,Canada,53.166668,-70.96667
YNJ,,Jilin,China,42.885662,129.43936
YNK,,British Columbia,Canada,50.083332,-125.916664
YNL,,Manitoba,Canada,58.275,-104.08111
YNM,,Quebec,Canada,49.75,-77.8
YNN,,Western Australia,Australia,-22.766666,119.23333
YNO,,Manitoba,Canada,52.5,-92.416664
YNP,,Newfoundland and Labrador,Canada,55.91389,-61.184444
YNR,,Manitoba,Canada,50.833332,-97.0
YNS,,Quebec,Canada,49.74167,-76.74167
YNT,,Shandong,China,37.407326,121.3711
YNX,,Northwest Territories,Canada,63.5936,-110.905
YNY,,,"Korea, South",38.066666,128.6
YNZ,,Jiangsu,China,33.43468,120.20418
YOA,,Northwest Territories,Canada,64.69945,-110.61444
YOC,,Yukon,Canada,67.583336,-139.83333
YOD,,Saskatchewan,Canada,54.466667,-110.25
YOE,,Alberta,Canada,55.733334,-117.25
YOG,,Ontario,Canada,51.666668,-85.916664
YOH,,Manitoba,Canada,54.95,-95.28333
YOI,,Quebec,Canada,52.2219,-76.6125
YOJ,,Alberta,Canada,58.618332,-117.168335
YOK,,,Japan,35.466667,139.46666
YOL,,,Nigeria,9.266111,12.432222
YOO,,Ontario,Canada,43.916668,-78.9
YOP,,Alberta,Canada,58.5,-119.4
YOS,,Ontario,Canada,44.59028,-80.8375
YOT,,,Israel,29.9,35.066666
YOW,,New Brunswick,Canada,45.32083,-75.672775
YOY,,New Brunswick,Canada,45.0,-72.0
YPA,,Saskatchewan,Canada,53.216667,-105.683334
YPB,,British Columbia,Canada,49.233334,-124.8
YPC,,Northwest Territories,Canada,69.35514,-124.07468
YPD,,Ontario,Canada,45.416668,-79.916664
YPE,,Alberta,Canada,56.22778,-117.44028
YPF,,British Columbia,Canada,48.433334,-123.4
YPG,,Manitoba,Canada,49.966667,-98.3
YPH,,Quebec,Canada,58.433334,-78.166664
YPJ,,Quebec,Canada,59.3,-69.666664
YPL,,Ontario,Canada,51.208332,-90.208336
YPM,,Manitoba,Canada,51.817375,-93.97287
YPN,,Prince Edward Island,Canada,49.833332,-64.28333
YPO,,Ontario,Canada,54.983334,-85.433334
YPP,,Northwest Territories,Canada,60.85,-114.85
YPQ,,Ontario,Canada,44.3,-78.316666
YPR,,British Columbia,Canada,54.287224,-130.44083
YPS,,Prince Edward Island,Canada,45.61667,-61.35
YPT,,British Columbia,Canada,49.493492,-123.98066
YPW,,British Columbia,Canada,49.816666,-124.5
YPX,,Quebec,Canada,60.033333,-77.166664
YPY,,Alberta,Canada,58.7625,-111.120834
YPZ,,British Columbia,Canada,54.233334,-125.76667
YQA,,Ontario,Canada,44.966667,-79.3
YQB,,New Brunswick,Canada,46.792038,-71.383385
YQC,,Quebec,Canada,61.333332,-69.63333
YQD,,Manitoba,Canada,53.966667,-101.1
YQE,,Alberta,Canada,49.666668,-115.98333
YQF,,Alberta,Canada,52.176945,-113.89333
YQG,,Ontario,Canada,42.274166,-82.96389
YQH,,Northwest Territories,Canada,60.12361,-128.825
YQI,,Nova Scotia,Canada,43.833332,-66.083336
YQJ,,British Columbia,Canada,50.19675,-125.26748
YQK,,Manitoba,Canada,49.7875,-94.35833
YQL,,Alberta,Canada,49.631943,-112.791664
YQM,,Prince Edward Island,Canada,46.104774,-64.68123
YQN,,Ontario,Canada,50.166668,-86.7
YQQ,,British Columbia,Canada,49.705864,-124.907814
YQR,,Saskatchewan,Canada,50.433327,-104.65519
YQS,,Ontario,Canada,42.783333,-81.2
YQT,,Ontario,Canada,48.37184,-89.31167
YQU,,Alberta,Canada,55.177074,-118.873604
YQV,,Saskatchewan,Canada,51.216667,-102.46667
YQW,,Saskatchewan,Canada,52.766666,-108.25
YQX,,Newfoundland and Labrador,Canada,48.946667,-54.56333
YQY,,Prince Edward Island,Canada,46.166668,-60.05
YQZ,,Alberta,Canada,53.02667,-122.50972
YRA,,Northwest Territories,Canada,64.11667,-117.35
YRB,,Northwest Territories,Canada,74.71667,-94.96667
YRC,,New Brunswick,Canada,48.526764,-71.05734
YRD,,British Columbia,Canada,52.833332,-127.0
YRE,,Newfoundland and Labrador,Canada,61.5,-65.0
YRF,,Newfoundland and Labrador,Canada,53.682606,-57.03828
YRG,,Newfoundland and Labrador,Canada,54.333332,-58.416668
YRI,,New Brunswick,Canada,47.833332,-69.53333
YRJ,,New Brunswick,Canada,48.516666,-72.21667
YRL,,Manitoba,Canada,51.068764,-93.80006
YRM,,Alberta,Canada,52.36667,-114.916664
YRN,,British Columbia,Canada,51.466667,-127.583336
YRO,,New Brunswick,Canada,45.45,-75.7
YRQ,,New Brunswick,Canada,46.35,-72.683334
YRR,,British Columbia,Canada,50.416668,-125.166664
YRS,,Manitoba,Canada,54.166668,-93.583336
YRT,,Manitoba,Canada,62.80998,-92.10019
YRV,,Alberta,Canada,51.0,-118.166664
YSA,,Nova Scotia,Canada,44.0,-60.0
YSB,,Ontario,Canada,46.62296,-80.79592
YSC,,New Brunswick,Canada,45.416668,-71.9
YSD,,Saskatchewan,Canada,50.2,-111.166664
YSE,,Manitoba,Canada,52.11667,-101.23333
YSF,,Saskatchewan,Canada,59.25,-105.833336
YSG,,Northwest Territories,Canada,62.41861,-110.075554
YSH,,New Brunswick,Canada,44.94829,-75.93959
YSI,,Ontario,Canada,46.0,-80.0
YSJ,,New Brunswick,Canada,45.32948,-65.8902
YSK,,Quebec,Canada,56.55,-79.21667
YSL,,New Brunswick,Canada,47.183334,-67.9
YSM,,Alberta,Canada,60.016666,-111.96667
YSN,,British Columbia,Canada,50.683334,-119.23333
YSO,,Newfoundland and Labrador,Canada,54.916668,-59.966667
YSP,,Ontario,Canada,48.75,-86.35
YSQ,,Newfoundland and Labrador,Canada,59.45,-1.78
YSS,,Grand Princess,Canada,-33.932922,151.1799
YST,,Manitoba,Canada,53.85,-94.65
YSU,,Newfoundland and Labrador,Canada,49.0,-57.983334
YSX,,British Columbia,Canada,52.13333,-128.06667
YSY,,Northwest Territories,Canada,71.99145,-125.24104
YSZ,,British Columbia,Canada,50.05,-124.916664
YTA,,Quebec,Canada,45.861668,-77.24944
YTB,,British Columbia,Canada,53.416668,-129.25
YTC,,Alberta,Canada,57.2,-127.15
YTD,,Manitoba,Canada,55.316666,-97.7
YTE,,Quebec,Canada,64.23333,-76.53333
YTF,,New Brunswick,Canada,48.533333,-71.666664
YTG,,British Columbia,Canada,50.88333,-126.8
YTH,,Manitoba,Canada,55.79753,-97.8605
YTI,,Grand Princess,Canada,-29.456944,142.06223
YTK,,Quebec,Canada,59.5,-77.75
YTL,,Ontario,Canada,53.81594,-89.88952
YTM,,New Brunswick,Canada,46.515556,-74.75528
YTN,,Prince Edward Island,Canada,50.283333,-64.75
YTP,,British Columbia,Canada,49.154446,-125.40806
YTQ,,Quebec,Canada,58.6678,-69.95633
YTR,,New Brunswick,Canada,44.1,-77.583336
YTS,,Ontario,Canada,48.566372,-81.37164
YTT,,Saskatchewan,Canada,52.85,-104.066666
YTX,,Yukon,Canada,57.9,-131.15
YTY,,Jiangsu,China,32.563057,119.71889
YTZ,,Ontario,Canada,43.632023,-79.39585
YUA,,Yunnan,China,25.65,101.916664
YUB,,Yukon,Canada,69.436386,-133.025
YUD,,Quebec,Canada,56.53611,-76.51833
YUE,,Northern Territory,Australia,-22.266666,131.81667
YUL,,New Brunswick,Canada,45.457714,-73.74991
YUM,Yuma,Arizona,US,32.668606,-114.599266
YUS,,Qinghai,China,32.8399,97.0379
YUT,,Manitoba,Canada,66.53333,-86.25
YUX,,Quebec,Canada,68.78333,-81.25
YUY,,Ontario,Canada,48.205555,-78.83056
YVB,,New Brunswick,Canada,48.05,-65.48333
YVC,,Saskatchewan,Canada,55.083332,-105.333336
YVD,,,Papua New Guinea,-7.55,146.18889
YVE,,British Columbia,Canada,50.25,-119.333336
YVG,,Saskatchewan,Canada,53.35,-110.816666
YVH,,,Norway,62.22308,9.55049
YVK,,,Norway,0.0,0.0
YVM,,Newfoundland and Labrador,Canada,67.583336,-63.833332
YVN,,Newfoundland and Labrador,Canada,66.5919,-61.5733
YVO,,Quebec,Canada,48.052605,-77.78858
YVP,,Quebec,Canada,58.10024,-68.41798
YVQ,,Northwest Territories,Canada,65.277855,-126.79337
YVR,,British Columbia,Canada,49.1947,-123.17919
YVS,,,Norway,59.71949,10.83576
YVT,,Saskatchewan,Canada,55.86667,-108.46667
YVV,,Ontario,Canada,44.666668,-81.166664
YVZ,,Manitoba,Canada,52.666668,-94.5
YWA,,Quebec,Canada,45.9,-77.28333
YWB,,Quebec,Canada,61.6,-71.95
YWF,,Nova Scotia,Canada,44.63333,-63.583332
YWG,,Manitoba,Canada,49.9,-97.23333
YWH,,British Columbia,Canada,48.416668,-123.36667
YWJ,,Northwest Territories,Canada,65.166664,-123.5
YWK,,Quebec,Canada,52.926315,-66.874
YWL,,British Columbia,Canada,52.184723,-122.04444
YWM,,Newfoundland and Labrador,Canada,52.335438,-56.01282
YWP,,Ontario,Canada,52.95972,-87.36889
YWQ,,Quebec,Canada,49.887222,-71.25389
YWR,,Ontario,Canada,48.583332,-85.333336
YWS,,British Columbia,Canada,50.15,-122.96667
YWY,,Northwest Territories,Canada,63.210556,-123.438614
YXC,,Alberta,Canada,49.61437,-115.787025
YXE,,Saskatchewan,Canada,52.169704,-106.69037
YXF,,Northwest Territories,Canada,59.033333,-122.433334
YXH,,Saskatchewan,Canada,50.015835,-110.72083
YXJ,,Alberta,Canada,56.247883,-120.73437
YXK,,New Brunswick,Canada,48.433334,-68.55
YXL,,Ontario,Canada,50.115208,-91.903
YXN,,Manitoba,Canada,62.233334,-92.6
YXP,,Newfoundland and Labrador,Canada,66.13333,-65.73333
YXQ,,Yukon,Canada,62.0,-141.0
YXR,,Ontario,Canada,47.697224,-79.851944
YXS,,Alberta,Canada,53.88381,-122.67396
YXT,,British Columbia,Canada,54.465557,-128.57445
YXU,,Ontario,Canada,43.02802,-81.14965
YXX,,British Columbia,Canada,49.025555,-122.361946
YXY,,Yukon,Canada,60.716667,-135.06667
YXZ,,Ontario,Canada,47.9625,-84.785835
YYA,,British Columbia,Canada,50.4,-123.13333
YYB,,Ontario,Canada,46.356823,-79.42725
YYC,,Alberta,Canada,51.131393,-114.01055
YYD,,British Columbia,Canada,54.825558,-127.180275
YYE,,Alberta,Canada,58.833332,-122.583336
YYF,,British Columbia,Canada,49.46472,-119.6
YYG,,Prince Edward Island,Canada,46.285896,-63.131737
YYH,,Northwest Territories,Canada,69.53333,-93.51667
YYJ,,British Columbia,Canada,48.640266,-123.43096
YYL,,Manitoba,Canada,56.86667,-101.066666
YYM,,Alberta,Canada,49.86667,-114.166664
YYN,,Saskatchewan,Canada,50.283333,-107.833336
YYQ,,Manitoba,Canada,58.74819,-94.07449
YYR,,Newfoundland and Labrador,Canada,53.313534,-60.4124
YYT,,Newfoundland and Labrador,Canada,47.61282,-52.74334
YYU,,Ontario,Canada,49.4125,-82.47083
YYW,,Ontario,Canada,50.283333,-89.03333
YYY,,New Brunswick,Canada,48.6,-68.2
YYZ,,Ontario,Canada,43.681583,-79.61146
YZA,,British Columbia,Canada,50.666668,-121.333336
YZC,,Alberta,Canada,57.433334,-121.333336
YZE,,Ontario,Canada,45.885277,-82.56778
YZF,,Northwest Territories,Canada,62.470867,-114.4375
YZG,,Quebec,Canada,62.2,-75.63333
YZH,,Alberta,Canada,55.3,-114.78333
YZM,,Newfoundland and Labrador,Canada,48.833332,-56.86667
YZP,,British Columbia,Canada,53.254444,-131.81277
YZR,,Ontario,Canada,42.997223,-82.31111
YZS,,Quebec,Canada,64.2,-83.36667
YZT,,British Columbia,Canada,50.680557,-127.36389
YZU,,Alberta,Canada,54.15,-115.78333
YZV,,New Brunswick,Canada,50.21751,-66.26404
YZW,,Yukon,Canada,60.166668,-132.71666
YZX,,British Columbia,Canada,49.166668,-118.666664
YZY,,Gansu,China,38.8075,100.660835
YZZ,,British Columbia,Canada,49.066666,-117.6
ZAC,,Manitoba,Canada,56.083332,-96.1
ZAD,,,Croatia,44.09778,15.356667
ZAF,,,France,39.120277,30.116945
ZAG,,,Croatia,45.733242,16.06152
ZAH,,,Iran,29.475756,60.90033
ZAJ,,,Afghanistan,31.1,61.983334
ZAK,,,Italy,0.0,0.0
ZAL,,,Chile,-39.791668,-73.23944
ZAM,,,Philippines,6.919294,122.062256
ZAO,,,France,44.45,1.45
ZAP,,,Switzerland,47.33103,9.40996
ZAQ,,,Germany,41.56166,46.664787
ZAR,,,Nigeria,11.0,7.666667
ZAS,,Xinjiang,China,0.0,0.0
ZAT,,Guizhou,China,27.316668,103.8
ZAU,,,Germany,0.0,0.0
ZAW,,,Denmark,0.0,0.0
ZAX,,Xinjiang,China,0.0,0.0
ZAY,,,Belgium,51.21992,4.39625
ZAZ,,,Spain,41.66386,-1.007466
ZBA,,,Switzerland,40.078537,116.5871
ZBB,,,Denmark,55.476466,8.459405
ZBC,,,United Kingdom,42.237392,118.91089
ZBD,,Jiangxi,China,29.705096,116.001982
ZBE,,,Czechia,49.88333,16.866667
ZBF,,New Brunswick,Canada,47.629166,-65.73944
ZBH,,,France,0.0,0.0
ZBJ,,,Denmark,55.56568,9.75257
ZBK,,,Montenegro,43.15,19.116667
ZBL,,Queensland,Australia,-24.4,150.51666
ZBM,,New Brunswick,Canada,45.316666,-72.833336
ZBN,,,Italy,46.4967153,11.3580048
ZBO,,Queensland,Australia,-20.016666,148.21666
ZBP,,Virgin Islands,US,0.0,0.0
ZBQ,,,Denmark,55.403756,10.40237
ZBR,,,Iran,25.436478,60.379562
ZBS,,Northern Mariana Islands,US,38.274376,114.69443
ZBT,,,Denmark,39.122627,117.3399
ZBU,,,Denmark,56.162939,10.203921
ZBV,Summit,Colorado,US,39.6402638,-106.3741955
ZBY,,,Laos,19.25,101.7
ZBZ,,Xinjiang,China,0.0,0.0
ZCA,,Xinjiang,China,0.0,0.0
ZCB,,,Germany,49.97704,9.15214
ZCC,,,Germany,49.0080848,8.4037563
ZCL,,,Mexico,22.8,-102.55
ZCP,,Guangdong,China,23.021548,113.121416
ZDA,,,Switzerland,47.39254,8.04422
ZDB,,,Switzerland,0.0,0.0
ZDC,,,Switzerland,46.3181,6.96457
ZDD,,,Switzerland,47.51667,9.43333
ZDE,,,Switzerland,46.77793,9.67621
ZDG,,,Switzerland,47.47333,8.30592
ZDH,,,Switzerland,47.3251,7.3523
ZDI,,,Switzerland,46.19278,9.01703
ZDJ,,,Switzerland,46.9479222,7.4446085
ZDK,,,Switzerland,0.0,0.0
ZDL,,,Switzerland,46.31667,7.98333
ZDN,,,Czechia,49.2,16.61
ZDO,,,Switzerland,0.0,0.0
ZDP,,,Switzerland,47.05901,7.62786
ZDQ,,,Switzerland,0.0,0.0
ZDR,,,Switzerland,0.0,0.0
ZDS,,,Switzerland,45.83203,9.03119
ZDT,,,Switzerland,46.84986,9.53287
ZDU,,,United Kingdom,56.4614282,-2.9681109
ZDV,,,Switzerland,46.80429,9.83723
ZDW,,,Switzerland,0.0,0.0
ZDX,,,Switzerland,47.40165,8.40015
ZDZ,,,Switzerland,47.12849,8.74735
ZEC,,,South Africa,-27.0,28.0
ZEE,,,Germany,50.55162,9.67518
ZEF,,Heilongjiang,China,36.40025,-80.81069
ZEG,,,Indonesia,-5.983333,139.36667
ZEI,,,Germany,47.49209,11.09576
ZEJ,,,Germany,51.5075,7.12283
ZEL,,British Columbia,Canada,52.166668,-128.1
ZEM,,Quebec,Canada,52.25,-78.51667
ZEN,,,Papua New Guinea,-6.95,146.61667
ZEP,,Channel Islands,United Kingdom,51.51,0.06
ZEQ,,Isle of Man,United Kingdom,53.69076,-1.62907
ZER,,,India,27.633333,93.833336
ZEU,,,Germany,0.0,0.0
ZEX,,,Germany,51.9049057,8.3927497
ZEY,,,Germany,0.0,0.0
ZFA,,Yukon,Canada,63.216667,-133.36667
ZFB,,Newfoundland and Labrador,Canada,51.583332,-57.916668
ZFC,,Isle of Man,United Kingdom,53.8371263,-1.4722292
ZFD,,Saskatchewan,Canada,59.316666,-107.166664
ZFG,,Isle of Man,United Kingdom,53.5230412,-1.1337622
ZFH,,Gibraltar,United Kingdom,0.0,0.0
ZFI,,Isle of Man,United Kingdom,53.25,-1.41667
ZFJ,,,France,48.113475,-1.675708
ZFK,,,Denmark,0.0,0.0
ZFL,,Manitoba,Canada,50.833332,-93.65
ZFM,,Yukon,Canada,67.477776,-134.95277
ZFN,,Northwest Territories,Canada,64.916664,-125.566666
ZFQ,,,France,44.837789,-0.57918
ZFR,,,Germany,52.34714,14.55062
ZFT,Broward,Florida,US,26.1223084,-80.1433786
ZFU,,,Brazil,-23.3964516,-46.3214444
ZFV,,Virgin Islands,US,-1.0,-1.0
ZFW,,Alberta,Canada,56.066666,-118.38333
ZFX,,,Poland,53.4285438,14.5528116
ZFY,,,Poland,50.2648919,19.0237815
ZFZ,Erie,New York,US,42.8864468,-78.8783689
ZGA,,,Germany,50.88029,12.08187
ZGB,,,United Kingdom,21.540333,109.28785
ZGD,,Northern Mariana Islands,US,29.10712,110.44569
ZGE,,,Germany,0.0,0.0
ZGF,,British Columbia,Canada,49.016666,-118.433334
ZGH,,,Denmark,28.193336,113.21459
ZGI,,Manitoba,Canada,54.683334,-94.166664
ZGJ,,,Belgium,51.2166667,2.9
ZGL,,South Australia,Australia,-25.683332,142.11667
ZGM,,,Zambia,-15.958333,25.934444
ZGN,,Guangxi,China,22.61321,108.1675
ZGO,,,Germany,23.430237,116.75859
ZGR,,Manitoba,Canada,52.066666,-95.46667
ZGS,,Newfoundland and Labrador,Canada,50.333332,-60.666668
ZGW,,,Germany,54.09311,13.38786
ZGX,,,Denmark,56.45319,9.40201
ZGY,,,Malaysia,0.0,0.0
ZHA,,Hainan,China,21.214727,110.36272
ZHB,,,Switzerland,0.0,0.0
ZHC,,Northern Mariana Islands,US,34.52752,113.84024
ZHD,,,Switzerland,0.0,0.0
ZHE,,,Switzerland,47.55816,8.89854
ZHF,,,Switzerland,46.80237,7.15128
ZHG,,,Switzerland,47.04057,9.06804
ZHH,,,Switzerland,30.776598,114.209625
ZHI,,,Switzerland,47.193585,7.3954451
ZHJ,,,Switzerland,46.62396,8.03601
ZHK,,,Switzerland,46.47215,7.28685
ZHL,,,Switzerland,34.736362,112.38541
ZHM,,,Bangladesh,24.398611,91.92111
ZHN,,,Switzerland,32.9837,112.61305
ZHO,,British Columbia,Canada,54.39976,-126.67008
ZHP,,Alberta,Canada,55.4,-116.48333
ZHR,,,Switzerland,46.49467,7.67326
ZHS,,,Switzerland,0.0,0.0
ZHT,,,Switzerland,46.1983922,6.1422961
ZHU,,,Switzerland,22.011787,113.3706
ZHV,,,Switzerland,47.09993,6.82586
ZHW,,,Switzerland,47.21526,7.79607
ZHY,,Ningxia,China,37.568935,105.15253
ZHZ,,,Germany,51.43,12.24
ZIB,,,Denmark,0.0,0.0
ZIC,,,Chile,-38.216667,-72.333336
ZID,,,Denmark,56.162939,10.203921
ZIE,,,Italy,0.0,0.0
ZIF,,New Brunswick,Canada,45.411572,-75.698194
ZIG,,,Senegal,12.556111,-16.275833
ZIH,,,Mexico,17.606783,-101.464066
ZII,,South Australia,Australia,-34.9286212,138.5999594
ZIJ,,,Denmark,0.0,0.0
ZIK,,,Czechia,50.2322052,12.8712765
ZIL,,,Denmark,0.0,0.0
ZIM,,,Denmark,55.403756,10.40237
ZIO,,,Germany,51.17343,7.0845
ZIP,,,Italy,49.871666,11.646667
ZIQ,,,Italy,0.0,0.0
ZIR,,,Denmark,24.963888,53.15278
ZIT,,,Germany,50.89772,14.80764
ZIU,,Macau,China,22.270715,113.576726
ZIV,,,United Kingdom,57.4766949,-4.2314535
ZIY,,Xinjiang,China,0.0,0.0
ZIZ,,,Pakistan,26.733334,67.666664
ZJA,,,Switzerland,47.05953,6.75228
ZJB,,,Malaysia,0.0,0.0
ZJC,,,Switzerland,47.38853,8.17503
ZJD,,,Switzerland,0.0,0.0
ZJE,,,Italy,0.0,0.0
ZJG,,Manitoba,Canada,54.519444,-98.04611
ZJH,,,Denmark,19.941612,110.45717
ZJJ,,,Italy,40.75691,14.01443
ZJL,,,Switzerland,47.0741,7.30655
ZJM,,,Switzerland,0.0,0.0
ZJN,,Manitoba,Canada,52.11667,-101.23333
ZJO,Santa Clara,California,US,37.3393857,-121.8949555
ZJP,,,Switzerland,46.43301,6.91143
ZJQ,,,Switzerland,46.51127,6.49854
ZJR,,,Malaysia,0.0,0.0
ZJS,,,Germany,18.31063,109.409706
ZJT,,,Malaysia,1.358,103.5468
ZJU,,,Switzerland,47.34999,7.90329
ZJV,,,Switzerland,46.4955,9.90126
ZJW,,,Switzerland,0.0,0.0
ZJX,,,Italy,0.0,0.0
ZJY,,,Italy,40.8938,12.9625
ZJZ,,,Switzerland,47.478,9.4903
ZKA,,,Switzerland,47.04896,9.44103
ZKB,,,Zambia,-8.522222,30.659721
ZKC,,,Switzerland,46.89851,8.25068
ZKD,,,Russia,55.755786,37.617633
ZKE,,Ontario,Canada,52.333332,-81.333336
ZKF,,,Switzerland,0.0,0.0
ZKG,,Newfoundland and Labrador,Canada,50.18889,-61.291668
ZKH,,,Switzerland,46.49305,9.83606
ZKI,,,Switzerland,46.10805,7.92741
ZKJ,,,Switzerland,47.69732,8.63493
